time_bin,src,dst,packets,bytes,regime
5,s00000352,d00000176,16.314,20833,hotspot_zipf
4,s00000015,d00000359,3.103,3516,hotspot_zipf
13,s00000439,d00000168,3.856,4160,hotspot_zipf
15,s00000000,d00000168,22.513,3985,hotspot_zipf
9,s00000000,d00000168,1.887,293,hotspot_zipf
10,s00000140,d00000168,1.378,237,hotspot_zipf
5,s00000015,d00000168,5.125,7134,hotspot_zipf
8,s00000036,d00000314,1.126,117,hotspot_zipf
14,s00000140,d00000112,4.351,1501,hotspot_zipf
14,s00000131,d00000059,8.866,11322,hotspot_zipf
3,s00000439,d00000387,1.282,1804,hotspot_zipf
9,s00000449,d00000112,2.08,1508,hotspot_zipf
8,s00000015,d00000176,14.17,12668,hotspot_zipf
8,s00000015,d00000237,1.305,354,hotspot_zipf
5,s00000282,d00000168,1.811,590,hotspot_zipf
7,s00000015,d00000456,4.008,5692,hotspot_zipf
6,s00000020,d00000168,2.482,2820,hotspot_zipf
13,s00000282,d00000142,1.561,1428,hotspot_zipf
12,s00000000,d00000080,13.019,13045,hotspot_zipf
8,s00000297,d00000385,1.973,2543,hotspot_zipf
6,s00000282,d00000152,4.346,1969,hotspot_zipf
5,s00000015,d00000385,2.286,457,hotspot_zipf
7,s00000015,d00000168,2.674,2059,hotspot_zipf
3,s00000205,d00000459,0.994,867,hotspot_zipf
7,s00000015,d00000102,7.274,10140,hotspot_zipf
4,s00000352,d00000351,2.249,2503,hotspot_zipf
8,s00000262,d00000492,9.838,9720,hotspot_zipf
12,s00000015,d00000237,1.191,809,hotspot_zipf
0,s00000321,d00000112,2.146,796,hotspot_zipf
3,s00000265,d00000505,4.936,3702,hotspot_zipf
10,s00000015,d00000285,3.588,1561,hotspot_zipf
13,s00000026,d00000147,1.848,249,hotspot_zipf
14,s00000140,d00000492,2.899,1954,hotspot_zipf
12,s00000473,d00000102,1.061,382,hotspot_zipf
5,s00000015,d00000112,3.421,2795,hotspot_zipf
3,s00000084,d00000029,0.329,138,hotspot_zipf
6,s00000473,d00000237,3.789,5376,hotspot_zipf
1,s00000039,d00000168,10.557,7137,hotspot_zipf
14,s00000352,d00000102,7.072,6640,hotspot_zipf
13,s00000015,d00000168,6.818,580,hotspot_zipf
0,s00000015,d00000359,2.268,2850,hotspot_zipf
9,s00000015,d00000102,4.987,923,hotspot_zipf
1,s00000407,d00000237,2.302,3140,hotspot_zipf
13,s00000228,d00000112,3.016,2654,hotspot_zipf
8,s00000015,d00000168,2.99,323,hotspot_zipf
15,s00000015,d00000168,0.177,252,hotspot_zipf
3,s00000033,d00000168,7.264,8223,hotspot_zipf
2,s00000015,d00000023,4.838,2032,hotspot_zipf
6,s00000140,d00000203,6.765,643,hotspot_zipf
10,s00000282,d00000168,1.432,1138,hotspot_zipf
7,s00000015,d00000237,5.947,4431,hotspot_zipf
4,s00000015,d00000117,4.949,3722,hotspot_zipf
3,s00000015,d00000492,0.471,320,hotspot_zipf
7,s00000015,d00000038,0.708,803,hotspot_zipf
13,s00000359,d00000136,3.413,1263,hotspot_zipf
1,s00000015,d00000237,1.835,1472,hotspot_zipf
2,s00000295,d00000112,3.215,2755,hotspot_zipf
12,s00000015,d00000168,1.874,1447,hotspot_zipf
1,s00000282,d00000168,11.918,3659,hotspot_zipf
6,s00000297,d00000247,0.629,76,hotspot_zipf
6,s00000015,d00000353,1.001,862,hotspot_zipf
2,s00000297,d00000168,1.4,118,hotspot_zipf
3,s00000473,d00000237,0.999,1233,hotspot_zipf
1,s00000252,d00000044,1.976,1342,hotspot_zipf
5,s00000282,d00000375,3.176,3157,hotspot_zipf
6,s00000015,d00000237,1.021,239,hotspot_zipf
0,s00000015,d00000388,4.475,2823,hotspot_zipf
4,s00000297,d00000147,10.176,5159,hotspot_zipf
10,s00000352,d00000168,8.424,6150,hotspot_zipf
11,s00000015,d00000247,18.573,5015,hotspot_zipf
2,s00000015,d00000045,8.729,1746,hotspot_zipf
2,s00000015,d00000351,3.181,3696,hotspot_zipf
9,s00000282,d00000237,15.296,17468,hotspot_zipf
4,s00000015,d00000265,6.027,2827,hotspot_zipf
8,s00000473,d00000112,16.612,1777,hotspot_zipf
14,s00000321,d00000247,2.769,2667,hotspot_zipf
15,s00000445,d00000200,0.529,316,hotspot_zipf
5,s00000262,d00000112,1.191,1053,hotspot_zipf
12,s00000297,d00000112,3.827,4768,hotspot_zipf
2,s00000473,d00000351,5.275,5449,hotspot_zipf
6,s00000000,d00000168,2.744,1309,hotspot_zipf
3,s00000252,d00000168,7.809,3444,hotspot_zipf
14,s00000015,d00000168,1.212,808,hotspot_zipf
14,s00000321,d00000237,1.785,512,hotspot_zipf
2,s00000015,d00000112,7.734,7587,hotspot_zipf
2,s00000297,d00000112,3.439,4367,hotspot_zipf
7,s00000015,d00000237,3.575,3800,hotspot_zipf
3,s00000282,d00000382,11.145,8326,hotspot_zipf
15,s00000282,d00000237,8.507,1914,hotspot_zipf
9,s00000439,d00000472,1.654,1746,hotspot_zipf
13,s00000395,d00000168,3.921,5411,hotspot_zipf
5,s00000050,d00000168,0.754,512,hotspot_zipf
5,s00000282,d00000168,3.263,219,hotspot_zipf
0,s00000015,d00000168,4.629,463,hotspot_zipf
11,s00000015,d00000168,0.734,109,hotspot_zipf
6,s00000282,d00000279,12.769,2988,hotspot_zipf
3,s00000439,d00000168,18.667,13720,hotspot_zipf
3,s00000297,d00000168,5.077,1361,hotspot_zipf
5,s00000162,d00000168,7.365,6054,hotspot_zipf
6,s00000282,d00000501,12.146,1312,hotspot_zipf
9,s00000282,d00000168,2.847,3824,hotspot_zipf
9,s00000252,d00000237,8.163,8620,hotspot_zipf
15,s00000015,d00000168,4.62,6288,hotspot_zipf
7,s00000366,d00000285,0.879,1226,hotspot_zipf
2,s00000015,d00000168,1.516,1038,hotspot_zipf
1,s00000438,d00000040,2.029,1262,hotspot_zipf
7,s00000321,d00000168,8.388,6106,hotspot_zipf
10,s00000321,d00000168,3.615,5093,hotspot_zipf
7,s00000352,d00000168,7.806,8383,hotspot_zipf
3,s00000473,d00000168,2.205,483,hotspot_zipf
0,s00000484,d00000010,1.097,399,hotspot_zipf
12,s00000147,d00000247,19.872,10870,hotspot_zipf
4,s00000015,d00000170,35.223,32687,hotspot_zipf
8,s00000282,d00000237,4.632,4154,hotspot_zipf
11,s00000473,d00000203,2.798,627,hotspot_zipf
0,s00000282,d00000168,9.305,8914,hotspot_zipf
3,s00000000,d00000168,1.273,857,hotspot_zipf
15,s00000000,d00000168,2.775,286,hotspot_zipf
0,s00000119,d00000415,0.959,1070,hotspot_zipf
3,s00000310,d00000168,5.052,6583,hotspot_zipf
8,s00000413,d00000112,4.12,3004,hotspot_zipf
0,s00000015,d00000102,2.347,3384,hotspot_zipf
10,s00000165,d00000168,1.892,2132,hotspot_zipf
13,s00000158,d00000203,0.892,422,hotspot_zipf
15,s00000015,d00000215,1.625,978,hotspot_zipf
6,s00000000,d00000246,9.659,4569,hotspot_zipf
13,s00000188,d00000237,2.45,468,hotspot_zipf
5,s00000155,d00000102,9.909,9305,hotspot_zipf
1,s00000393,d00000168,1.569,1775,hotspot_zipf
12,s00000015,d00000168,3.1,1993,hotspot_zipf
4,s00000368,d00000112,2.233,2809,hotspot_zipf
15,s00000015,d00000235,2.654,2086,hotspot_zipf
9,s00000204,d00000247,6.483,4596,hotspot_zipf
2,s00000282,d00000059,0.561,708,hotspot_zipf
4,s00000015,d00000168,6.32,5227,hotspot_zipf
12,s00000473,d00000112,6.073,5800,hotspot_zipf
0,s00000473,d00000247,3.334,2330,hotspot_zipf
15,s00000473,d00000183,3.554,807,hotspot_zipf
13,s00000000,d00000080,2.747,3569,hotspot_zipf
14,s00000282,d00000168,6.061,3158,hotspot_zipf
9,s00000282,d00000168,3.498,2288,hotspot_zipf
4,s00000403,d00000147,1.597,2015,hotspot_zipf
12,s00000015,d00000237,3.795,543,hotspot_zipf
0,s00000015,d00000168,7.603,10317,hotspot_zipf
3,s00000324,d00000454,4.585,3379,hotspot_zipf
8,s00000015,d00000414,3.413,1673,hotspot_zipf
11,s00000000,d00000351,3.973,3957,hotspot_zipf
9,s00000015,d00000168,2.167,370,hotspot_zipf
9,s00000282,d00000402,2.233,364,hotspot_zipf
3,s00000200,d00000082,0.652,748,hotspot_zipf
8,s00000297,d00000247,2.839,3668,hotspot_zipf
9,s00000321,d00000168,7.802,2848,hotspot_zipf
13,s00000000,d00000355,2.375,371,hotspot_zipf
0,s00000466,d00000059,1.52,571,hotspot_zipf
3,s00000402,d00000203,7.227,4127,hotspot_zipf
13,s00000466,d00000082,3.835,2431,hotspot_zipf
7,s00000297,d00000168,3.761,3502,hotspot_zipf
5,s00000015,d00000188,5.001,890,hotspot_zipf
2,s00000015,d00000112,6.086,7851,hotspot_zipf
0,s00000439,d00000237,3.207,3216,hotspot_zipf
3,s00000033,d00000168,1.622,770,hotspot_zipf
4,s00000140,d00000156,14.958,18728,hotspot_zipf
4,s00000282,d00000168,3.494,2341,hotspot_zipf
14,s00000282,d00000168,1.708,905,hotspot_zipf
13,s00000282,d00000059,3.904,5431,hotspot_zipf
3,s00000282,d00000237,9.31,9273,hotspot_zipf
1,s00000158,d00000237,0.981,1332,hotspot_zipf
4,s00000297,d00000409,10.302,2555,hotspot_zipf
2,s00000016,d00000470,2.961,3284,hotspot_zipf
5,s00000015,d00000168,18.598,10434,hotspot_zipf
12,s00000439,d00000237,5.915,1733,hotspot_zipf
6,s00000361,d00000237,3.04,848,hotspot_zipf
2,s00000282,d00000065,9.812,11029,hotspot_zipf
2,s00000015,d00000246,9.969,2074,hotspot_zipf
7,s00000000,d00000168,2.462,608,hotspot_zipf
3,s00000465,d00000168,4.072,1812,hotspot_zipf
4,s00000473,d00000237,2.136,2493,hotspot_zipf
12,s00000015,d00000168,7.342,4214,hotspot_zipf
0,s00000282,d00000168,0.993,972,hotspot_zipf
9,s00000000,d00000359,2.862,275,hotspot_zipf
2,s00000015,d00000102,0.533,437,hotspot_zipf
3,s00000282,d00000237,5.533,5273,hotspot_zipf
12,s00000015,d00000119,0.49,490,hotspot_zipf
15,s00000321,d00000445,1.341,1282,hotspot_zipf
12,s00000439,d00000460,4.182,2384,hotspot_zipf
5,s00000015,d00000237,2.461,1137,hotspot_zipf
6,s00000282,d00000359,2.274,2900,hotspot_zipf
8,s00000015,d00000247,1.452,965,hotspot_zipf
0,s00000015,d00000237,2.229,3049,hotspot_zipf
10,s00000015,d00000247,0.739,326,hotspot_zipf
3,s00000140,d00000409,4.395,4145,hotspot_zipf
15,s00000429,d00000156,6.655,1358,hotspot_zipf
0,s00000297,d00000246,6.415,7275,hotspot_zipf
11,s00000000,d00000112,3.228,4471,hotspot_zipf
13,s00000000,d00000168,9.521,7703,hotspot_zipf
13,s00000490,d00000168,4.959,6719,hotspot_zipf
6,s00000237,d00000237,7.583,3359,hotspot_zipf
6,s00000269,d00000237,4.67,3273,hotspot_zipf
8,s00000015,d00000389,3.43,1355,hotspot_zipf
4,s00000352,d00000351,1.736,2084,hotspot_zipf
0,s00000237,d00000080,0.348,412,hotspot_zipf
12,s00000262,d00000112,5.793,4443,hotspot_zipf
6,s00000015,d00000059,3.02,3422,hotspot_zipf
9,s00000297,d00000237,18.33,25479,hotspot_zipf
5,s00000015,d00000168,0.608,171,hotspot_zipf
7,s00000015,d00000492,6.861,6264,hotspot_zipf
9,s00000262,d00000148,1.477,659,hotspot_zipf
1,s00000352,d00000488,3.323,4171,hotspot_zipf
14,s00000015,d00000247,1.56,2070,hotspot_zipf
7,s00000015,d00000247,4.497,3777,hotspot_zipf
3,s00000015,d00000237,3.248,1088,hotspot_zipf
1,s00000262,d00000361,7.071,5933,hotspot_zipf
3,s00000297,d00000168,3.78,4699,hotspot_zipf
11,s00000015,d00000359,5.024,4683,hotspot_zipf
11,s00000200,d00000359,9.957,12765,hotspot_zipf
3,s00000204,d00000237,5.2,6380,hotspot_zipf
14,s00000015,d00000237,2.974,1734,hotspot_zipf
8,s00000200,d00000168,9.649,2258,hotspot_zipf
1,s00000015,d00000168,3.028,3261,hotspot_zipf
7,s00000015,d00000227,4.733,4994,hotspot_zipf
0,s00000473,d00000168,2.534,2990,hotspot_zipf
0,s00000015,d00000059,1.891,1993,hotspot_zipf
13,s00000015,d00000477,0.255,333,hotspot_zipf
15,s00000282,d00000297,6.054,8766,hotspot_zipf
11,s00000020,d00000168,1.243,372,hotspot_zipf
3,s00000000,d00000168,6.264,3458,hotspot_zipf
10,s00000395,d00000237,15.66,20545,hotspot_zipf
11,s00000015,d00000490,1.08,1098,hotspot_zipf
2,s00000023,d00000183,7.083,2918,hotspot_zipf
14,s00000439,d00000246,3.074,1771,hotspot_zipf
7,s00000473,d00000285,4.929,4821,hotspot_zipf
7,s00000441,d00000102,1.2,1063,hotspot_zipf
9,s00000020,d00000213,3.428,2023,hotspot_zipf
5,s00000297,d00000459,3.82,283,hotspot_zipf
6,s00000365,d00000314,11.374,11374,hotspot_zipf
1,s00000015,d00000436,20.958,25192,hotspot_zipf
13,s00000473,d00000112,4.378,4693,hotspot_zipf
4,s00000015,d00000247,2.447,800,hotspot_zipf
5,s00000282,d00000168,22.355,8137,hotspot_zipf
7,s00000015,d00000359,3.056,2261,hotspot_zipf
11,s00000015,d00000257,3.19,3972,hotspot_zipf
6,s00000015,d00000168,3.652,1056,hotspot_zipf
5,s00000473,d00000203,4.989,6271,hotspot_zipf
3,s00000015,d00000168,6.152,8447,hotspot_zipf
14,s00000439,d00000470,2.048,1653,hotspot_zipf
9,s00000015,d00000177,3.05,3254,hotspot_zipf
1,s00000015,d00000095,16.761,7258,hotspot_zipf
12,s00000015,d00000168,13.22,16631,hotspot_zipf
14,s00000477,d00000037,4.912,6066,hotspot_zipf
6,s00000015,d00000112,4.242,4725,hotspot_zipf
13,s00000389,d00000168,2.756,2086,hotspot_zipf
3,s00000015,d00000168,8.077,10565,hotspot_zipf
6,s00000473,d00000082,2.16,832,hotspot_zipf
4,s00000297,d00000168,3.736,3631,hotspot_zipf
7,s00000015,d00000168,2.274,2615,hotspot_zipf
3,s00000158,d00000168,1.971,353,hotspot_zipf
14,s00000015,d00000168,3.476,4863,hotspot_zipf
15,s00000020,d00000059,3.377,547,hotspot_zipf
9,s00000000,d00000059,2.049,1748,hotspot_zipf
13,s00000282,d00000168,3.183,3511,hotspot_zipf
4,s00000262,d00000240,3.566,3719,hotspot_zipf
1,s00000015,d00000460,2.252,1043,hotspot_zipf
8,s00000000,d00000247,1.922,1760,hotspot_zipf
1,s00000473,d00000095,2.992,3157,hotspot_zipf
14,s00000015,d00000314,6.134,6514,hotspot_zipf
13,s00000015,d00000314,8.68,5790,hotspot_zipf
0,s00000000,d00000351,3.947,2980,hotspot_zipf
7,s00000015,d00000246,2.673,3330,hotspot_zipf
7,s00000020,d00000168,3.282,1995,hotspot_zipf
5,s00000200,d00000168,17.274,9207,hotspot_zipf
8,s00000015,d00000168,7.366,1304,hotspot_zipf
14,s00000015,d00000059,1.493,284,hotspot_zipf
10,s00000308,d00000168,3.222,4011,hotspot_zipf
6,s00000015,d00000168,2.141,2621,hotspot_zipf
5,s00000015,d00000482,2.466,3196,hotspot_zipf
6,s00000140,d00000237,0.798,384,hotspot_zipf
5,s00000015,d00000307,3.45,4817,hotspot_zipf
13,s00000282,d00000059,1.055,647,hotspot_zipf
14,s00000015,d00000237,2.037,917,hotspot_zipf
11,s00000015,d00000285,12.343,14059,hotspot_zipf
3,s00000033,d00000168,7.924,626,hotspot_zipf
8,s00000015,d00000168,1.603,659,hotspot_zipf
2,s00000352,d00000168,1.392,534,hotspot_zipf
0,s00000015,d00000176,1.545,2109,hotspot_zipf
6,s00000033,d00000168,0.672,248,hotspot_zipf
8,s00000133,d00000168,1.456,150,hotspot_zipf
2,s00000352,d00000237,2.676,1608,hotspot_zipf
13,s00000015,d00000376,1.376,1539,hotspot_zipf
8,s00000352,d00000168,6.441,8547,hotspot_zipf
8,s00000473,d00000359,3.227,4021,hotspot_zipf
15,s00000015,d00000068,2.14,1874,hotspot_zipf
2,s00000015,d00000237,15.086,13985,hotspot_zipf
12,s00000311,d00000168,6.187,6292,hotspot_zipf
9,s00000015,d00000168,3.582,1193,hotspot_zipf
0,s00000015,d00000168,16.428,9101,hotspot_zipf
12,s00000015,d00000102,10.397,2173,hotspot_zipf
0,s00000282,d00000112,1.844,845,hotspot_zipf
8,s00000468,d00000492,4.452,5040,hotspot_zipf
11,s00000404,d00000168,2.319,2386,hotspot_zipf
7,s00000262,d00000477,0.986,1060,hotspot_zipf
0,s00000052,d00000168,17.168,8275,hotspot_zipf
12,s00000473,d00000385,12.212,13982,hotspot_zipf
11,s00000282,d00000168,1.136,1316,hotspot_zipf
5,s00000473,d00000492,5.146,7297,hotspot_zipf
15,s00000282,d00000168,0.826,718,hotspot_zipf
4,s00000282,d00000168,8.479,7648,hotspot_zipf
0,s00000282,d00000112,3.225,951,hotspot_zipf
6,s00000015,d00000082,2.63,3621,hotspot_zipf
3,s00000015,d00000108,9.935,12170,hotspot_zipf
5,s00000000,d00000237,3.404,4864,hotspot_zipf
7,s00000466,d00000168,2.703,2240,hotspot_zipf
10,s00000491,d00000359,7.395,6500,hotspot_zipf
11,s00000264,d00000143,2.602,1985,hotspot_zipf
12,s00000015,d00000459,7.146,8111,hotspot_zipf
0,s00000015,d00000123,3.382,2818,hotspot_zipf
8,s00000084,d00000168,6.868,1999,hotspot_zipf
1,s00000015,d00000168,5.79,1239,hotspot_zipf
14,s00000015,d00000168,6.663,9648,hotspot_zipf
14,s00000015,d00000168,1.421,465,hotspot_zipf
13,s00000282,d00000285,17.046,12802,hotspot_zipf
14,s00000321,d00000082,2.939,2542,hotspot_zipf
13,s00000000,d00000168,15.382,11675,hotspot_zipf
10,s00000015,d00000068,2.021,1089,hotspot_zipf
11,s00000015,d00000247,2.669,2707,hotspot_zipf
6,s00000206,d00000112,2.694,859,hotspot_zipf
15,s00000264,d00000168,9.15,11437,hotspot_zipf
5,s00000020,d00000359,2.338,737,hotspot_zipf
4,s00000395,d00000168,4.836,2162,hotspot_zipf
6,s00000015,d00000112,0.875,503,hotspot_zipf
11,s00000015,d00000168,2.234,2471,hotspot_zipf
6,s00000297,d00000465,4.098,2951,hotspot_zipf
6,s00000355,d00000102,3.077,3745,hotspot_zipf
15,s00000401,d00000353,0.67,275,hotspot_zipf
6,s00000015,d00000112,5.204,3190,hotspot_zipf
14,s00000015,d00000112,1.467,926,hotspot_zipf
15,s00000115,d00000247,18.029,12116,hotspot_zipf
5,s00000473,d00000237,2.865,4128,hotspot_zipf
8,s00000282,d00000168,23.8,30607,hotspot_zipf
1,s00000282,d00000237,5.999,3293,hotspot_zipf
9,s00000015,d00000112,5.031,2651,hotspot_zipf
1,s00000487,d00000359,2.231,1414,hotspot_zipf
1,s00000015,d00000203,3.054,3606,hotspot_zipf
13,s00000245,d00000474,4.999,1405,hotspot_zipf
12,s00000282,d00000237,0.626,812,hotspot_zipf
8,s00000326,d00000203,7.995,2111,hotspot_zipf
4,s00000341,d00000351,1.226,696,hotspot_zipf
2,s00000015,d00000218,2.701,305,hotspot_zipf
7,s00000015,d00000102,0.316,159,hotspot_zipf
15,s00000473,d00000237,5.008,977,hotspot_zipf
3,s00000230,d00000168,6.45,2083,hotspot_zipf
12,s00000015,d00000237,4.318,553,hotspot_zipf
10,s00000015,d00000508,4.466,1532,hotspot_zipf
9,s00000321,d00000237,2.447,3514,hotspot_zipf
3,s00000365,d00000346,3.854,4844,hotspot_zipf
8,s00000252,d00000168,9.634,973,hotspot_zipf
9,s00000015,d00000023,2.334,1053,hotspot_zipf
15,s00000282,d00000059,5.221,7529,hotspot_zipf
6,s00000473,d00000033,6.347,2774,hotspot_zipf
3,s00000254,d00000156,2.754,3101,hotspot_zipf
9,s00000309,d00000168,4.151,4010,hotspot_zipf
3,s00000404,d00000168,4.082,3702,hotspot_zipf
14,s00000297,d00000237,2.196,1002,hotspot_zipf
15,s00000140,d00000247,27.932,32093,hotspot_zipf
7,s00000015,d00000247,2.317,1054,hotspot_zipf
0,s00000282,d00000247,14.935,15532,hotspot_zipf
9,s00000352,d00000351,8.551,11578,hotspot_zipf
14,s00000473,d00000246,0.576,99,hotspot_zipf
9,s00000015,d00000168,4.2,6027,hotspot_zipf
3,s00000015,d00000168,8.276,5288,hotspot_zipf
3,s00000282,d00000102,6.86,7690,hotspot_zipf
7,s00000352,d00000025,1.538,283,hotspot_zipf
13,s00000012,d00000351,4.228,4866,hotspot_zipf
12,s00000282,d00000112,1.189,597,hotspot_zipf
8,s00000015,d00000353,1.366,794,hotspot_zipf
14,s00000509,d00000168,2.739,1446,hotspot_zipf
13,s00000015,d00000072,3.975,2178,hotspot_zipf
14,s00000015,d00000323,13.655,4438,hotspot_zipf
0,s00000305,d00000237,4.607,5519,hotspot_zipf
1,s00000015,d00000506,8.491,1172,hotspot_zipf
8,s00000033,d00000168,1.186,940,hotspot_zipf
15,s00000015,d00000459,1.231,1119,hotspot_zipf
5,s00000015,d00000168,2.209,782,hotspot_zipf
7,s00000015,d00000168,15.533,12659,hotspot_zipf
1,s00000015,d00000168,1.05,541,hotspot_zipf
7,s00000254,d00000237,0.848,119,hotspot_zipf
15,s00000015,d00000373,3.155,3382,hotspot_zipf
13,s00000282,d00000314,9.513,6422,hotspot_zipf
10,s00000429,d00000459,0.813,488,hotspot_zipf
9,s00000252,d00000168,2.702,973,hotspot_zipf
14,s00000000,d00000168,1.031,1222,hotspot_zipf
4,s00000473,d00000168,11.928,1789,hotspot_zipf
9,s00000015,d00000459,6.163,2292,hotspot_zipf
5,s00000015,d00000168,4.278,2652,hotspot_zipf
5,s00000193,d00000072,3.23,213,hotspot_zipf
15,s00000282,d00000168,2.741,219,hotspot_zipf
7,s00000015,d00000237,3.797,995,hotspot_zipf
6,s00000056,d00000343,1.911,2551,hotspot_zipf
1,s00000282,d00000471,1.556,330,hotspot_zipf
0,s00000097,d00000237,1.274,1829,hotspot_zipf
9,s00000015,d00000314,3.4,1105,hotspot_zipf
7,s00000020,d00000314,1.678,1642,hotspot_zipf
10,s00000015,d00000301,7.22,10238,hotspot_zipf
4,s00000015,d00000237,0.535,315,hotspot_zipf
8,s00000262,d00000472,5.523,5346,hotspot_zipf
14,s00000158,d00000376,5.36,986,hotspot_zipf
12,s00000020,d00000021,9.737,6475,hotspot_zipf
12,s00000282,d00000112,2.695,1113,hotspot_zipf
4,s00000338,d00000492,0.904,236,hotspot_zipf
0,s00000282,d00000237,1.497,1211,hotspot_zipf
14,s00000015,d00000112,9.043,10725,hotspot_zipf
0,s00000468,d00000409,2.572,3374,hotspot_zipf
10,s00000015,d00000102,2.34,2221,hotspot_zipf
4,s00000321,d00000168,2.013,1081,hotspot_zipf
3,s00000033,d00000168,3.172,1354,hotspot_zipf
5,s00000018,d00000168,2.75,1130,hotspot_zipf
10,s00000358,d00000168,0.859,625,hotspot_zipf
5,s00000282,d00000102,1.989,1058,hotspot_zipf
11,s00000473,d00000168,8.101,10029,hotspot_zipf
10,s00000401,d00000102,11.918,4958,hotspot_zipf
14,s00000015,d00000237,3.014,4208,hotspot_zipf
10,s00000149,d00000168,2.134,2883,hotspot_zipf
7,s00000297,d00000247,10.997,15198,hotspot_zipf
10,s00000015,d00000463,2.872,2794,hotspot_zipf
3,s00000206,d00000367,1.196,1047,hotspot_zipf
7,s00000487,d00000247,3.002,3542,hotspot_zipf
2,s00000015,d00000254,6.161,4916,hotspot_zipf
10,s00000015,d00000102,13.122,13319,hotspot_zipf
5,s00000015,d00000492,2.188,1411,hotspot_zipf
8,s00000015,d00000203,5.375,7622,hotspot_zipf
6,s00000015,d00000168,2.51,186,hotspot_zipf
2,s00000040,d00000237,9.099,10573,hotspot_zipf
11,s00000352,d00000122,4.201,1983,hotspot_zipf
0,s00000166,d00000168,4.215,4169,hotspot_zipf
0,s00000262,d00000112,1.416,1711,hotspot_zipf
8,s00000015,d00000422,2.532,2350,hotspot_zipf
1,s00000000,d00000168,2.522,1420,hotspot_zipf
4,s00000473,d00000112,0.143,43,hotspot_zipf
11,s00000015,d00000492,7.089,6905,hotspot_zipf
10,s00000473,d00000207,3.319,2864,hotspot_zipf
3,s00000015,d00000247,2.791,3971,hotspot_zipf
2,s00000282,d00000286,2.441,1496,hotspot_zipf
0,s00000282,d00000237,3.424,3982,hotspot_zipf
14,s00000015,d00000168,4.135,4796,hotspot_zipf
1,s00000000,d00000168,1.066,536,hotspot_zipf
4,s00000063,d00000063,3.733,340,hotspot_zipf
10,s00000015,d00000237,3.696,1449,hotspot_zipf
14,s00000015,d00000108,3.429,1605,hotspot_zipf
9,s00000015,d00000168,0.911,1226,hotspot_zipf
7,s00000015,d00000372,2.961,3449,hotspot_zipf
14,s00000097,d00000401,1.088,387,hotspot_zipf
1,s00000015,d00000314,4.541,2497,hotspot_zipf
2,s00000015,d00000125,10.59,11151,hotspot_zipf
4,s00000140,d00000470,7.17,5930,hotspot_zipf
10,s00000282,d00000112,2.485,2355,hotspot_zipf
2,s00000000,d00000420,2.083,2826,hotspot_zipf
1,s00000501,d00000247,2.038,1720,hotspot_zipf
5,s00000039,d00000492,4.54,6306,hotspot_zipf
13,s00000466,d00000492,1.868,924,hotspot_zipf
9,s00000000,d00000168,2.093,2179,hotspot_zipf
8,s00000000,d00000168,0.372,527,hotspot_zipf
7,s00000015,d00000419,1.588,969,hotspot_zipf
0,s00000439,d00000168,1.684,1904,hotspot_zipf
8,s00000023,d00000168,2.085,867,hotspot_zipf
0,s00000363,d00000203,9.676,6144,hotspot_zipf
15,s00000282,d00000112,1.019,444,hotspot_zipf
15,s00000015,d00000168,1.044,305,hotspot_zipf
0,s00000015,d00000112,5.653,4895,hotspot_zipf
7,s00000015,d00000168,1.415,890,hotspot_zipf
4,s00000093,d00000409,2.894,544,hotspot_zipf
14,s00000297,d00000433,3.889,490,hotspot_zipf
2,s00000015,d00000492,3.386,819,hotspot_zipf
2,s00000466,d00000246,1.693,543,hotspot_zipf
0,s00000140,d00000247,7.462,1194,hotspot_zipf
