time_bin,src,dst,packets,bytes,regime,target_nnz
1,s00000203,d00000220,3.331,1093,controlled,800
7,s00000034,d00000018,8.762,7851,controlled,800
4,s00000132,d00000086,6.269,3623,controlled,800
6,s00000024,d00000130,0.808,594,controlled,800
8,s00000094,d00000186,12.691,7767,controlled,800
0,s00000020,d00000012,6.372,4135,controlled,800
8,s00000173,d00000118,11.471,14866,controlled,800
7,s00000034,d00000238,15.976,21760,controlled,800
15,s00000249,d00000086,10.328,6827,controlled,800
10,s00000140,d00000008,2.689,446,controlled,800
10,s00000168,d00000187,11.86,15441,controlled,800
3,s00000228,d00000076,15.2,1687,controlled,800
3,s00000062,d00000057,0.793,275,controlled,800
3,s00000022,d00000052,5.635,8120,controlled,800
2,s00000190,d00000048,3.693,4690,controlled,800
7,s00000114,d00000254,11.196,14980,controlled,800
6,s00000027,d00000105,3.296,3974,controlled,800
0,s00000053,d00000041,8.549,9711,controlled,800
1,s00000058,d00000237,4.046,1254,controlled,800
6,s00000168,d00000187,12.225,12494,controlled,800
15,s00000101,d00000044,11.608,13082,controlled,800
9,s00000145,d00000109,2.39,3331,controlled,800
13,s00000204,d00000200,7.955,9268,controlled,800
15,s00000181,d00000076,13.367,5414,controlled,800
13,s00000033,d00000092,6.417,7431,controlled,800
8,s00000024,d00000130,2.829,2260,controlled,800
0,s00000182,d00000184,7.74,10131,controlled,800
7,s00000067,d00000002,1.929,1449,controlled,800
13,s00000203,d00000220,2.614,1814,controlled,800
1,s00000014,d00000130,11.766,9578,controlled,800
2,s00000230,d00000029,2.987,2226,controlled,800
8,s00000024,d00000176,5.39,4420,controlled,800
3,s00000034,d00000018,1.343,556,controlled,800
4,s00000125,d00000072,7.697,10275,controlled,800
15,s00000215,d00000141,2.604,1963,controlled,800
6,s00000070,d00000239,4.071,3973,controlled,800
5,s00000254,d00000100,16.15,21721,controlled,800
1,s00000100,d00000226,13.108,2530,controlled,800
10,s00000240,d00000128,1.292,1208,controlled,800
7,s00000047,d00000019,11.736,5222,controlled,800
4,s00000028,d00000176,2.445,2888,controlled,800
9,s00000159,d00000066,2.801,3219,controlled,800
4,s00000060,d00000186,3.387,4291,controlled,800
6,s00000131,d00000148,6.826,2526,controlled,800
13,s00000039,d00000027,0.468,426,controlled,800
13,s00000078,d00000018,4.727,5592,controlled,800
14,s00000241,d00000170,3.557,2949,controlled,800
5,s00000086,d00000105,2.942,315,controlled,800
7,s00000206,d00000242,1.081,386,controlled,800
7,s00000058,d00000237,8.633,7208,controlled,800
9,s00000194,d00000187,10.642,9259,controlled,800
10,s00000237,d00000245,4.714,6359,controlled,800
0,s00000024,d00000132,3.336,3076,controlled,800
14,s00000111,d00000075,5.991,5362,controlled,800
0,s00000107,d00000040,9.992,1319,controlled,800
1,s00000020,d00000183,2.651,2264,controlled,800
12,s00000014,d00000185,1.256,88,controlled,800
8,s00000204,d00000003,4.815,6443,controlled,800
1,s00000254,d00000253,2.29,3242,controlled,800
4,s00000230,d00000029,5.871,4568,controlled,800
14,s00000007,d00000140,10.313,1403,controlled,800
0,s00000212,d00000089,3.593,4670,controlled,800
14,s00000119,d00000036,5.06,5996,controlled,800
14,s00000138,d00000160,4.425,5363,controlled,800
12,s00000009,d00000166,8.177,7597,controlled,800
8,s00000128,d00000152,9.472,7294,controlled,800
14,s00000107,d00000040,3.957,4828,controlled,800
7,s00000031,d00000131,3.645,5089,controlled,800
11,s00000122,d00000089,0.694,568,controlled,800
4,s00000064,d00000121,6.944,6479,controlled,800
5,s00000174,d00000107,3.341,2780,controlled,800
4,s00000144,d00000114,6.335,4257,controlled,800
0,s00000068,d00000242,9.957,3684,controlled,800
9,s00000225,d00000105,4.924,960,controlled,800
12,s00000125,d00000072,0.481,426,controlled,800
12,s00000064,d00000112,2.871,1570,controlled,800
0,s00000108,d00000093,7.811,10162,controlled,800
5,s00000127,d00000165,8.024,4991,controlled,800
15,s00000230,d00000029,14.483,5504,controlled,800
15,s00000138,d00000226,1.457,611,controlled,800
4,s00000092,d00000028,11.193,15066,controlled,800
9,s00000220,d00000006,6.758,6866,controlled,800
6,s00000181,d00000118,13.59,5599,controlled,800
6,s00000055,d00000016,14.724,11897,controlled,800
3,s00000094,d00000144,18.139,17305,controlled,800
2,s00000193,d00000102,9.778,13650,controlled,800
12,s00000229,d00000032,5.712,7609,controlled,800
12,s00000131,d00000253,10.555,7304,controlled,800
15,s00000183,d00000239,2.273,2736,controlled,800
12,s00000224,d00000183,4.399,2389,controlled,800
15,s00000237,d00000245,2.468,1219,controlled,800
2,s00000162,d00000214,7.008,2663,controlled,800
10,s00000229,d00000054,17.031,14357,controlled,800
15,s00000234,d00000052,8.656,5367,controlled,800
7,s00000074,d00000041,4.512,5247,controlled,800
6,s00000248,d00000029,6.495,5085,controlled,800
13,s00000098,d00000240,14.153,20125,controlled,800
7,s00000017,d00000070,3.246,1071,controlled,800
8,s00000210,d00000038,4.792,5214,controlled,800
11,s00000054,d00000123,4.324,385,controlled,800
14,s00000167,d00000116,2.833,3805,controlled,800
15,s00000168,d00000182,4.819,2727,controlled,800
9,s00000086,d00000193,14.398,11230,controlled,800
7,s00000231,d00000024,7.762,8848,controlled,800
13,s00000032,d00000021,8.431,7756,controlled,800
2,s00000201,d00000076,1.846,1996,controlled,800
13,s00000127,d00000165,9.462,3927,controlled,800
0,s00000057,d00000122,7.293,5178,controlled,800
6,s00000009,d00000234,4.409,2685,controlled,800
8,s00000215,d00000141,2.911,1077,controlled,800
2,s00000245,d00000207,6.09,3362,controlled,800
8,s00000193,d00000195,1.868,478,controlled,800
7,s00000078,d00000195,8.275,11585,controlled,800
3,s00000241,d00000102,1.178,873,controlled,800
0,s00000204,d00000161,6.209,8687,controlled,800
8,s00000210,d00000038,11.239,2135,controlled,800
7,s00000127,d00000165,9.863,13443,controlled,800
13,s00000059,d00000001,0.416,240,controlled,800
7,s00000118,d00000107,3.73,2383,controlled,800
9,s00000175,d00000047,6.074,2169,controlled,800
14,s00000219,d00000219,2.477,3446,controlled,800
5,s00000226,d00000229,4.568,4874,controlled,800
9,s00000063,d00000013,3.885,3714,controlled,800
13,s00000072,d00000025,4.308,1564,controlled,800
8,s00000092,d00000048,2.823,971,controlled,800
14,s00000009,d00000166,10.813,2314,controlled,800
7,s00000228,d00000052,2.327,1692,controlled,800
4,s00000215,d00000000,10.945,2123,controlled,800
14,s00000130,d00000032,7.633,1618,controlled,800
11,s00000150,d00000048,1.915,2273,controlled,800
0,s00000230,d00000250,12.897,10318,controlled,800
6,s00000078,d00000018,4.346,4142,controlled,800
13,s00000211,d00000039,4.519,6246,controlled,800
4,s00000171,d00000223,6.704,6671,controlled,800
7,s00000194,d00000141,6.495,4157,controlled,800
12,s00000020,d00000012,3.823,2585,controlled,800
7,s00000042,d00000240,2.017,1186,controlled,800
1,s00000077,d00000053,3.327,3823,controlled,800
4,s00000191,d00000238,11.424,1919,controlled,800
2,s00000092,d00000028,1.698,1431,controlled,800
7,s00000020,d00000199,10.638,7872,controlled,800
9,s00000187,d00000215,8.835,11177,controlled,800
1,s00000067,d00000002,9.388,9435,controlled,800
1,s00000033,d00000245,8.129,2650,controlled,800
13,s00000210,d00000183,0.718,966,controlled,800
8,s00000042,d00000233,6.233,7274,controlled,800
10,s00000118,d00000093,2.039,1099,controlled,800
0,s00000033,d00000063,2.477,2973,controlled,800
15,s00000173,d00000121,9.665,3963,controlled,800
6,s00000171,d00000223,8.693,661,controlled,800
12,s00000162,d00000171,12.687,17279,controlled,800
9,s00000210,d00000213,6.065,4943,controlled,800
4,s00000131,d00000250,0.928,191,controlled,800
15,s00000115,d00000156,3.141,3929,controlled,800
2,s00000092,d00000028,8.025,4566,controlled,800
5,s00000159,d00000133,10.341,11778,controlled,800
15,s00000188,d00000165,7.301,5410,controlled,800
0,s00000111,d00000184,3.749,3115,controlled,800
11,s00000108,d00000161,2.251,3097,controlled,800
9,s00000188,d00000130,4.727,974,controlled,800
6,s00000116,d00000020,0.183,164,controlled,800
15,s00000122,d00000089,3.469,3611,controlled,800
14,s00000082,d00000078,11.537,14721,controlled,800
8,s00000214,d00000249,1.61,320,controlled,800
4,s00000032,d00000219,9.722,12765,controlled,800
14,s00000204,d00000089,2.099,571,controlled,800
3,s00000158,d00000019,3.574,3957,controlled,800
6,s00000110,d00000226,8.056,3875,controlled,800
3,s00000123,d00000050,8.184,9502,controlled,800
7,s00000153,d00000131,4.27,3783,controlled,800
9,s00000143,d00000153,3.347,1158,controlled,800
10,s00000170,d00000062,6.404,9125,controlled,800
14,s00000240,d00000186,12.715,15169,controlled,800
13,s00000014,d00000185,4.703,3264,controlled,800
5,s00000206,d00000129,1.259,1477,controlled,800
11,s00000210,d00000159,3.673,3214,controlled,800
2,s00000110,d00000225,3.692,1875,controlled,800
2,s00000210,d00000238,2.961,794,controlled,800
14,s00000104,d00000052,4.599,1605,controlled,800
5,s00000051,d00000088,2.392,3444,controlled,800
13,s00000162,d00000164,5.97,2585,controlled,800
1,s00000126,d00000215,0.591,402,controlled,800
5,s00000171,d00000070,7.002,8661,controlled,800
4,s00000022,d00000052,9.122,7918,controlled,800
7,s00000114,d00000254,5.375,5553,controlled,800
11,s00000063,d00000006,7.337,9524,controlled,800
3,s00000153,d00000131,6.367,4635,controlled,800
10,s00000028,d00000176,8.014,8807,controlled,800
6,s00000020,d00000012,3.769,697,controlled,800
5,s00000162,d00000171,4.214,1610,controlled,800
8,s00000230,d00000029,5.515,7181,controlled,800
11,s00000168,d00000095,2.49,1362,controlled,800
8,s00000107,d00000040,10.186,815,controlled,800
15,s00000208,d00000013,2.298,2068,controlled,800
14,s00000187,d00000215,2.617,924,controlled,800
5,s00000032,d00000224,8.466,7915,controlled,800
4,s00000244,d00000096,12.408,16304,controlled,800
15,s00000193,d00000195,1.992,2809,controlled,800
14,s00000150,d00000216,7.065,5546,controlled,800
6,s00000230,d00000250,3.696,2739,controlled,800
10,s00000173,d00000191,11.829,6399,controlled,800
10,s00000000,d00000208,7.822,9739,controlled,800
15,s00000191,d00000221,2.113,1627,controlled,800
9,s00000102,d00000233,3.125,1291,controlled,800
15,s00000054,d00000206,7.611,7124,controlled,800
0,s00000243,d00000127,7.156,3607,controlled,800
14,s00000111,d00000075,6.229,6322,controlled,800
9,s00000067,d00000101,4.868,4498,controlled,800
1,s00000097,d00000102,4.507,3695,controlled,800
10,s00000014,d00000011,12.143,16016,controlled,800
15,s00000063,d00000007,4.151,535,controlled,800
9,s00000098,d00000240,7.057,7170,controlled,800
13,s00000113,d00000138,7.039,1999,controlled,800
3,s00000167,d00000215,9.965,1126,controlled,800
4,s00000031,d00000122,8.1,3467,controlled,800
7,s00000037,d00000203,9.787,7086,controlled,800
1,s00000148,d00000244,1.263,896,controlled,800
3,s00000031,d00000122,4.087,5064,controlled,800
6,s00000110,d00000225,3.504,3024,controlled,800
1,s00000232,d00000249,10.849,13692,controlled,800
12,s00000208,d00000106,6.034,7011,controlled,800
10,s00000054,d00000027,3.013,1247,controlled,800
4,s00000058,d00000141,9.634,3401,controlled,800
9,s00000087,d00000207,3.753,4980,controlled,800
3,s00000014,d00000185,6.212,1354,controlled,800
3,s00000119,d00000233,2.708,265,controlled,800
3,s00000146,d00000114,8.396,10218,controlled,800
14,s00000042,d00000239,4.329,6160,controlled,800
6,s00000110,d00000225,4.271,3797,controlled,800
0,s00000002,d00000252,1.525,1846,controlled,800
5,s00000179,d00000067,10.929,6426,controlled,800
1,s00000038,d00000085,4.831,454,controlled,800
15,s00000015,d00000186,8.454,1387,controlled,800
9,s00000146,d00000015,8.916,11118,controlled,800
4,s00000230,d00000029,7.146,2358,controlled,800
5,s00000186,d00000138,11.173,4961,controlled,800
2,s00000227,d00000111,2.325,2725,controlled,800
4,s00000055,d00000155,2.536,3449,controlled,800
6,s00000230,d00000029,7.912,6219,controlled,800
8,s00000130,d00000078,4.523,6400,controlled,800
14,s00000184,d00000029,3.925,357,controlled,800
3,s00000118,d00000157,2.674,3751,controlled,800
3,s00000193,d00000102,2.592,1947,controlled,800
0,s00000072,d00000025,7.459,4960,controlled,800
3,s00000212,d00000089,8.129,5447,controlled,800
14,s00000024,d00000132,1.956,1925,controlled,800
3,s00000095,d00000025,2.816,3148,controlled,800
4,s00000027,d00000105,5.652,7924,controlled,800
9,s00000014,d00000185,4.2,815,controlled,800
6,s00000038,d00000052,6.969,9693,controlled,800
3,s00000091,d00000127,0.44,270,controlled,800
8,s00000019,d00000196,2.776,3445,controlled,800
11,s00000087,d00000207,4.805,6410,controlled,800
12,s00000230,d00000250,2.359,2579,controlled,800
10,s00000182,d00000004,8.007,8567,controlled,800
2,s00000040,d00000138,7.878,8327,controlled,800
2,s00000087,d00000207,4.032,3895,controlled,800
11,s00000253,d00000149,3.349,1118,controlled,800
5,s00000110,d00000226,12.372,7696,controlled,800
13,s00000096,d00000007,2.008,1484,controlled,800
15,s00000088,d00000094,4.869,2001,controlled,800
5,s00000247,d00000155,1.839,252,controlled,800
3,s00000207,d00000184,12.489,2398,controlled,800
1,s00000193,d00000102,3.407,1870,controlled,800
2,s00000070,d00000110,1.69,818,controlled,800
4,s00000110,d00000225,8.177,11129,controlled,800
13,s00000067,d00000101,8.785,4990,controlled,800
5,s00000194,d00000187,1.976,346,controlled,800
14,s00000024,d00000132,11.648,7816,controlled,800
11,s00000067,d00000101,4.571,1394,controlled,800
6,s00000126,d00000105,2.162,2655,controlled,800
6,s00000022,d00000107,2.653,302,controlled,800
5,s00000207,d00000184,9.108,6011,controlled,800
0,s00000251,d00000222,13.566,7556,controlled,800
14,s00000008,d00000113,6.562,6292,controlled,800
5,s00000168,d00000250,15.225,19123,controlled,800
1,s00000005,d00000000,11.299,3322,controlled,800
14,s00000145,d00000146,7.834,10622,controlled,800
9,s00000243,d00000127,4.094,2346,controlled,800
9,s00000220,d00000174,2.75,1801,controlled,800
4,s00000162,d00000171,2.84,3848,controlled,800
6,s00000146,d00000015,7.275,5566,controlled,800
15,s00000042,d00000239,2.0,612,controlled,800
2,s00000173,d00000093,1.023,1111,controlled,800
8,s00000227,d00000176,3.964,856,controlled,800
7,s00000134,d00000189,6.498,5822,controlled,800
6,s00000202,d00000064,8.355,1395,controlled,800
6,s00000202,d00000238,7.316,6584,controlled,800
8,s00000017,d00000225,2.189,151,controlled,800
14,s00000203,d00000220,7.193,6351,controlled,800
7,s00000137,d00000032,4.087,1095,controlled,800
11,s00000230,d00000029,5.986,748,controlled,800
14,s00000239,d00000133,2.297,425,controlled,800
15,s00000241,d00000102,15.669,15919,controlled,800
0,s00000132,d00000086,2.858,852,controlled,800
8,s00000132,d00000221,4.666,1997,controlled,800
9,s00000151,d00000145,8.545,5392,controlled,800
3,s00000066,d00000032,10.962,2850,controlled,800
11,s00000058,d00000237,4.804,4982,controlled,800
15,s00000034,d00000181,0.913,153,controlled,800
4,s00000194,d00000198,0.543,649,controlled,800
4,s00000034,d00000181,3.692,4102,controlled,800
7,s00000110,d00000225,6.565,5633,controlled,800
14,s00000162,d00000235,5.153,6035,controlled,800
5,s00000023,d00000115,5.162,1058,controlled,800
5,s00000216,d00000250,4.362,3176,controlled,800
4,s00000064,d00000175,8.474,10194,controlled,800
6,s00000215,d00000020,3.444,3744,controlled,800
2,s00000042,d00000115,6.116,6012,controlled,800
6,s00000067,d00000193,3.641,699,controlled,800
12,s00000067,d00000002,15.885,19269,controlled,800
5,s00000078,d00000018,13.996,7124,controlled,800
2,s00000203,d00000220,7.826,8694,controlled,800
4,s00000143,d00000153,5.951,1232,controlled,800
12,s00000183,d00000239,6.086,2094,controlled,800
14,s00000108,d00000161,8.722,8234,controlled,800
4,s00000159,d00000133,2.122,2977,controlled,800
8,s00000138,d00000120,13.638,12110,controlled,800
8,s00000106,d00000081,2.059,2364,controlled,800
4,s00000030,d00000031,6.083,2050,controlled,800
1,s00000110,d00000225,0.426,219,controlled,800
12,s00000079,d00000202,1.08,1110,controlled,800
4,s00000143,d00000153,7.863,8909,controlled,800
2,s00000134,d00000189,7.76,10337,controlled,800
12,s00000208,d00000106,3.274,2125,controlled,800
5,s00000210,d00000159,6.434,7438,controlled,800
5,s00000184,d00000184,8.2,1706,controlled,800
4,s00000136,d00000040,10.223,8700,controlled,800
12,s00000064,d00000112,11.658,10936,controlled,800
5,s00000023,d00000115,11.74,963,controlled,800
12,s00000247,d00000155,6.751,9722,controlled,800
5,s00000255,d00000133,16.447,19144,controlled,800
15,s00000146,d00000015,1.321,1301,controlled,800
5,s00000111,d00000075,10.807,14309,controlled,800
5,s00000150,d00000199,9.309,12428,controlled,800
11,s00000110,d00000157,3.025,3630,controlled,800
15,s00000001,d00000084,12.797,4325,controlled,800
10,s00000087,d00000083,6.379,7610,controlled,800
14,s00000255,d00000123,3.339,2541,controlled,800
2,s00000032,d00000021,18.172,25695,controlled,800
4,s00000095,d00000128,4.015,1935,controlled,800
3,s00000195,d00000031,5.985,6266,controlled,800
2,s00000038,d00000012,3.277,4489,controlled,800
11,s00000027,d00000105,6.2,8028,controlled,800
1,s00000189,d00000118,26.728,7243,controlled,800
5,s00000255,d00000250,6.897,1566,controlled,800
9,s00000225,d00000104,3.584,358,controlled,800
7,s00000229,d00000049,4.872,2777,controlled,800
14,s00000173,d00000118,2.321,1866,controlled,800
13,s00000052,d00000131,1.968,2055,controlled,800
10,s00000184,d00000029,3.458,2213,controlled,800
2,s00000138,d00000120,4.752,6345,controlled,800
5,s00000126,d00000105,3.316,1194,controlled,800
7,s00000110,d00000226,8.688,6490,controlled,800
11,s00000229,d00000054,7.137,9599,controlled,800
10,s00000189,d00000118,1.203,850,controlled,800
14,s00000120,d00000247,3.953,1846,controlled,800
1,s00000230,d00000029,3.323,1186,controlled,800
12,s00000146,d00000043,8.815,3455,controlled,800
13,s00000190,d00000048,5.117,2733,controlled,800
9,s00000086,d00000073,2.671,2676,controlled,800
14,s00000183,d00000239,4.273,3102,controlled,800
1,s00000227,d00000111,6.152,8680,controlled,800
5,s00000119,d00000001,4.613,3714,controlled,800
14,s00000155,d00000001,3.171,2042,controlled,800
8,s00000014,d00000011,6.286,2634,controlled,800
11,s00000204,d00000156,11.184,12481,controlled,800
11,s00000230,d00000029,4.484,2076,controlled,800
